Sample in Buffer,Sample in Window,TRIGGER,clk_vector,trigger_adc_buf_in[7:0],trig_vector,diff[8:0],prev_frame_adc[7:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,UNSIGNED,HEX,SIGNED,UNSIGNED
815,815,0,1,148,0,0,148
816,816,0,0,148,0,0,148
817,817,0,0,148,0,0,148
818,818,0,0,148,0,0,148
819,819,0,1,148,0,0,148
820,820,0,1,148,0,0,148
821,821,0,0,148,0,0,148
822,822,0,0,148,0,0,148
823,823,0,0,148,0,0,148
824,824,0,1,148,0,0,148
825,825,0,1,148,0,0,148
826,826,0,0,148,0,0,148
827,827,0,0,148,0,0,148
828,828,0,0,148,0,0,148
829,829,0,1,148,0,0,148
830,830,0,1,148,0,0,148
831,831,0,0,148,0,0,148
832,832,0,0,148,0,0,148
833,833,0,0,148,0,0,148
834,834,0,1,148,0,0,148
835,835,0,1,148,0,0,148
836,836,0,0,148,0,0,148
837,837,0,0,148,0,0,148
838,838,0,0,148,0,0,148
839,839,0,1,148,0,0,148
840,840,0,1,148,0,0,148
841,841,0,0,148,0,0,148
842,842,0,0,148,0,0,148
843,843,0,0,148,0,0,148
844,844,0,1,148,0,0,148
845,845,0,1,148,0,0,148
846,846,0,0,148,0,0,148
847,847,0,0,148,0,0,148
848,848,0,0,148,0,0,148
849,849,0,1,148,0,0,148
850,850,0,1,148,0,0,148
851,851,0,0,148,0,0,148
852,852,0,0,148,0,0,148
853,853,0,0,148,0,0,148
854,854,0,1,148,0,0,148
855,855,0,1,148,0,0,148
856,856,0,0,148,0,0,148
857,857,0,0,148,0,0,148
858,858,0,0,148,0,0,148
859,859,0,1,148,0,0,148
860,860,0,1,148,0,0,148
861,861,0,0,148,0,0,148
862,862,0,0,148,0,0,148
863,863,0,0,148,0,0,148
864,864,0,1,148,0,0,148
865,865,0,1,148,0,0,148
866,866,0,0,148,0,0,148
867,867,0,0,147,0,0,148
868,868,0,0,147,0,0,148
869,869,0,1,147,0,0,148
870,870,0,1,147,0,0,148
871,871,0,0,147,0,0,148
872,872,0,0,148,0,1,148
873,873,0,0,148,0,1,148
874,874,0,1,148,0,1,148
875,875,0,1,148,0,1,148
876,876,0,0,148,0,1,148
877,877,0,0,148,0,0,148
878,878,0,0,148,0,0,148
879,879,0,1,148,0,0,148
880,880,0,1,148,0,0,148
881,881,0,0,148,0,0,148
882,882,0,0,148,0,0,148
883,883,0,0,148,0,0,148
884,884,0,1,148,0,0,148
885,885,0,1,148,0,0,148
886,886,0,0,148,0,0,148
887,887,0,0,148,0,0,148
888,888,0,0,148,0,0,148
889,889,0,1,148,0,0,148
890,890,0,1,148,0,0,148
891,891,0,0,148,0,0,148
892,892,0,0,148,0,0,148
893,893,0,0,148,0,0,148
894,894,0,1,148,0,0,148
895,895,0,1,148,0,0,148
896,896,0,0,148,0,0,148
897,897,0,0,148,0,0,148
898,898,0,0,148,0,0,148
899,899,0,1,148,0,0,148
900,900,0,1,148,0,0,148
901,901,0,0,148,0,0,148
902,902,0,0,148,0,0,148
903,903,0,0,148,0,0,148
904,904,0,1,148,0,0,148
905,905,0,1,148,0,0,148
906,906,0,0,148,0,0,148
907,907,0,0,148,0,0,148
908,908,0,0,148,0,0,148
909,909,0,1,148,0,0,148
910,910,0,1,148,0,0,148
911,911,0,0,148,0,0,148
912,912,0,0,148,0,0,148
913,913,0,0,148,0,0,148
914,914,0,1,148,0,0,148
915,915,0,1,148,0,0,148
916,916,0,0,148,0,0,148
917,917,0,0,148,0,0,148
918,918,0,0,148,0,0,148
919,919,0,1,148,0,0,148
920,920,0,1,148,0,0,148
921,921,0,0,148,0,0,148
922,922,0,0,148,0,0,148
923,923,0,0,148,0,0,148
924,924,0,1,148,0,0,148
925,925,0,1,148,0,0,148
926,926,0,0,148,0,0,148
927,927,0,0,148,0,0,148
928,928,0,0,148,0,0,148
929,929,0,1,148,0,0,148
930,930,0,1,148,0,0,148
931,931,0,0,148,0,0,148
932,932,0,0,148,0,0,148
933,933,0,0,148,0,0,148
934,934,0,1,148,0,0,148
935,935,0,1,148,0,0,148
936,936,0,0,148,0,0,148
937,937,0,0,148,0,0,148
938,938,0,0,148,0,0,148
939,939,0,1,148,0,0,148
940,940,0,1,148,0,0,148
941,941,0,0,148,0,0,148
942,942,0,0,148,0,0,148
943,943,0,0,148,0,0,148
944,944,0,1,148,0,0,148
945,945,0,1,148,0,0,148
946,946,0,0,148,0,0,148
947,947,0,0,148,0,0,148
948,948,0,0,148,0,0,148
949,949,0,1,148,0,0,148
950,950,0,1,148,0,0,148
951,951,0,0,148,0,0,148
952,952,0,0,148,0,0,148
953,953,0,0,148,0,0,148
954,954,0,1,148,0,0,148
955,955,0,1,148,0,0,148
956,956,0,0,148,0,0,148
957,957,0,0,148,0,0,148
958,958,0,0,148,0,0,148
959,959,0,1,148,0,0,148
960,960,0,1,148,0,0,148
961,961,0,0,148,0,0,148
962,962,0,0,148,0,0,148
963,963,0,0,148,0,0,148
964,964,0,1,148,0,0,148
965,965,0,1,148,0,0,148
966,966,0,0,148,0,0,148
967,967,0,0,148,0,0,148
968,968,0,0,148,0,0,148
969,969,0,1,148,0,0,148
970,970,0,1,148,0,0,148
971,971,0,0,148,0,0,148
972,972,0,0,148,0,0,148
973,973,0,0,148,0,0,148
974,974,0,1,148,0,0,148
975,975,0,1,148,0,0,148
976,976,0,0,148,0,0,148
977,977,0,0,148,0,0,148
978,978,0,0,148,0,0,148
979,979,0,1,148,0,0,148
980,980,0,1,148,0,0,148
981,981,0,0,148,0,0,148
982,982,0,0,148,0,0,148
983,983,0,0,148,0,0,148
984,984,0,1,148,0,0,148
985,985,0,1,148,0,0,148
986,986,0,0,148,0,0,148
987,987,0,0,148,0,0,148
988,988,0,0,148,0,0,148
989,989,0,1,148,0,0,148
990,990,0,1,148,0,0,148
991,991,0,0,148,0,0,148
992,992,0,0,148,0,0,148
993,993,0,0,148,0,0,148
994,994,0,1,148,0,0,148
995,995,0,1,148,0,0,148
996,996,0,0,148,0,0,148
997,997,0,0,148,0,0,148
998,998,0,0,148,0,0,148
999,999,0,1,148,0,0,148
1000,1000,0,1,148,0,0,148
1001,1001,0,0,148,0,0,148
1002,1002,0,0,148,0,0,148
1003,1003,0,0,148,0,0,148
1004,1004,0,1,148,0,0,148
1005,1005,0,1,148,0,0,148
1006,1006,0,0,148,0,0,148
1007,1007,0,0,148,0,0,148
1008,1008,0,0,148,0,0,148
1009,1009,0,1,148,0,0,148
1010,1010,0,1,148,0,0,148
1011,1011,0,0,148,0,0,148
1012,1012,0,0,148,0,0,148
1013,1013,0,0,148,0,0,148
1014,1014,0,1,148,0,0,148
1015,1015,0,1,148,0,0,148
1016,1016,0,0,148,0,0,148
1017,1017,0,0,148,0,0,148
1018,1018,0,0,148,0,0,148
1019,1019,0,1,148,0,0,148
1020,1020,0,1,148,0,0,148
1021,1021,0,0,148,0,0,148
1022,1022,0,0,148,0,0,147
1023,1023,0,0,148,0,0,147
1024,1024,0,1,148,0,0,147
1025,1025,0,1,148,0,0,147
1026,1026,0,0,148,0,12,147
1027,1027,0,0,148,0,-1,148
1028,1028,0,0,148,0,-1,148
1029,1029,0,1,148,0,-1,148
1030,1030,0,1,148,0,-1,148
1031,1031,0,0,148,0,-13,148
1032,1032,0,0,148,0,0,148
1033,1033,0,0,148,0,0,148
1034,1034,0,1,148,0,0,148
1035,1035,0,1,148,0,0,148
1036,1036,0,0,148,0,0,148
1037,1037,0,0,148,0,0,148
1038,1038,0,0,148,0,0,148
1039,1039,0,1,148,0,0,148
1040,1040,0,1,148,0,0,148
1041,1041,0,0,148,0,0,148
1042,1042,0,0,148,0,0,148
1043,1043,0,0,148,0,0,148
1044,1044,0,1,148,0,0,148
1045,1045,0,1,148,0,0,148
1046,1046,0,0,148,0,0,148
1047,1047,0,0,148,0,0,148
1048,1048,0,0,148,0,0,148
1049,1049,0,1,148,0,0,148
1050,1050,0,1,148,0,0,148
1051,1051,0,0,148,0,0,148
1052,1052,0,0,148,0,0,148
1053,1053,0,0,148,0,0,148
1054,1054,0,1,148,0,0,148
1055,1055,0,1,148,0,0,148
1056,1056,0,0,148,0,0,148
1057,1057,0,0,148,0,0,148
1058,1058,0,0,148,0,0,148
1059,1059,0,1,148,0,0,148
1060,1060,0,1,148,0,0,148
1061,1061,0,0,148,0,0,148
1062,1062,0,0,148,0,0,147
1063,1063,0,0,148,0,0,147
1064,1064,0,1,148,0,0,147
1065,1065,0,1,148,0,0,147
1066,1066,0,0,148,0,12,147
1067,1067,0,0,148,0,-1,148
1068,1068,0,0,148,0,-1,148
1069,1069,0,1,148,0,-1,148
1070,1070,0,1,148,0,-1,148
1071,1071,0,0,148,0,-13,148
1072,1072,0,0,148,0,0,148
1073,1073,0,0,148,0,0,148
1074,1074,0,1,148,0,0,148
1075,1075,0,1,148,0,0,148
1076,1076,0,0,148,0,0,148
1077,1077,0,0,148,0,0,148
1078,1078,0,0,148,0,0,148
1079,1079,0,1,148,0,0,148
1080,1080,0,1,148,0,0,148
1081,1081,0,0,148,0,0,148
1082,1082,0,0,148,0,0,148
1083,1083,0,0,148,0,0,148
1084,1084,0,1,148,0,0,148
1085,1085,0,1,148,0,0,148
1086,1086,0,0,148,0,0,148
1087,1087,0,0,148,0,0,148
1088,1088,0,0,148,0,0,148
1089,1089,0,1,148,0,0,148
1090,1090,0,1,148,0,0,148
1091,1091,0,0,148,0,0,148
1092,1092,0,0,148,0,0,148
1093,1093,0,0,148,0,0,148
1094,1094,0,1,148,0,0,148
1095,1095,0,1,148,0,0,148
1096,1096,0,0,148,0,0,148
1097,1097,0,0,148,0,0,148
1098,1098,0,0,148,0,0,148
1099,1099,0,1,148,0,0,148
1100,1100,0,1,148,0,0,148
1101,1101,0,0,148,0,0,148
1102,1102,0,0,148,0,0,147
1103,1103,0,0,148,0,0,147
1104,1104,0,1,148,0,0,147
1105,1105,0,1,148,0,0,147
1106,1106,0,0,148,0,12,147
1107,1107,0,0,148,0,-1,148
1108,1108,0,0,148,0,-1,148
1109,1109,0,1,148,0,-1,148
1110,1110,0,1,148,0,-1,148
1111,1111,0,0,148,0,-13,148
1112,1112,0,0,148,0,0,148
1113,1113,0,0,148,0,0,148
1114,1114,0,1,148,0,0,148
1115,1115,0,1,148,0,0,148
1116,1116,0,0,148,0,0,148
1117,1117,0,0,148,0,0,148
1118,1118,0,0,148,0,0,148
1119,1119,0,1,148,0,0,148
1120,1120,0,1,148,0,0,148
1121,1121,0,0,148,0,0,148
1122,1122,0,0,148,0,0,148
1123,1123,0,0,148,0,0,148
1124,1124,0,1,148,0,0,148
1125,1125,0,1,148,0,0,148
1126,1126,0,0,148,0,0,148
1127,1127,0,0,148,0,0,148
1128,1128,0,0,148,0,0,148
1129,1129,0,1,148,0,0,148
1130,1130,0,1,148,0,0,148
1131,1131,0,0,148,0,0,148
1132,1132,0,0,148,0,0,148
1133,1133,0,0,148,0,0,148
1134,1134,0,1,148,0,0,148
1135,1135,0,1,148,0,0,148
1136,1136,0,0,148,0,0,148
1137,1137,0,0,148,0,0,148
1138,1138,0,0,148,0,0,148
1139,1139,0,1,148,0,0,148
1140,1140,0,1,148,0,0,148
1141,1141,0,0,148,0,0,148
1142,1142,0,0,148,0,0,148
1143,1143,0,0,148,0,0,148
1144,1144,0,1,148,0,0,148
1145,1145,0,1,148,0,0,148
1146,1146,0,0,148,0,0,148
1147,1147,0,0,147,0,0,148
1148,1148,0,0,147,0,0,148
1149,1149,0,1,147,0,0,148
1150,1150,0,1,147,0,0,148
1151,1151,0,0,147,0,0,148
1152,1152,0,0,148,0,1,148
1153,1153,0,0,148,0,1,148
1154,1154,0,1,148,0,1,148
1155,1155,0,1,148,0,1,148
1156,1156,0,0,148,0,1,148
1157,1157,0,0,148,0,0,148
1158,1158,0,0,148,0,0,148
1159,1159,0,1,148,0,0,148
1160,1160,0,1,148,0,0,148
1161,1161,0,0,148,0,0,148
1162,1162,0,0,148,0,0,148
1163,1163,0,0,148,0,0,148
1164,1164,0,1,148,0,0,148
1165,1165,0,1,148,0,0,148
1166,1166,0,0,148,0,0,148
1167,1167,0,0,148,0,0,148
1168,1168,0,0,148,0,0,148
1169,1169,0,1,148,0,0,148
1170,1170,0,1,148,0,0,148
1171,1171,0,0,148,0,0,148
1172,1172,0,0,148,0,0,148
1173,1173,0,0,148,0,0,148
1174,1174,0,1,148,0,0,148
1175,1175,0,1,148,0,0,148
1176,1176,0,0,148,0,0,148
1177,1177,0,0,148,0,0,148
1178,1178,0,0,148,0,0,148
1179,1179,0,1,148,0,0,148
1180,1180,0,1,148,0,0,148
1181,1181,0,0,148,0,0,148
1182,1182,0,0,147,0,0,148
1183,1183,0,0,147,0,0,148
1184,1184,0,1,147,0,0,148
1185,1185,0,1,147,0,0,148
1186,1186,0,0,147,0,0,148
1187,1187,0,0,148,0,1,148
1188,1188,0,0,148,0,1,148
1189,1189,0,1,148,0,1,148
1190,1190,0,1,148,0,1,148
1191,1191,0,0,148,0,1,148
1192,1192,0,0,148,0,0,148
1193,1193,0,0,148,0,0,148
1194,1194,0,1,148,0,0,148
1195,1195,0,1,148,0,0,148
1196,1196,0,0,148,0,0,148
1197,1197,0,0,148,0,0,148
1198,1198,0,0,148,0,0,148
1199,1199,0,1,148,0,0,148
1200,1200,0,1,148,0,0,148
1201,1201,0,0,148,0,0,148
1202,1202,0,0,148,0,0,148
1203,1203,0,0,148,0,0,148
1204,1204,0,1,148,0,0,148
1205,1205,0,1,148,0,0,148
1206,1206,0,0,148,0,0,148
1207,1207,0,0,148,0,0,148
1208,1208,0,0,148,0,0,148
1209,1209,0,1,148,0,0,148
1210,1210,0,1,148,0,0,148
1211,1211,0,0,148,0,0,148
1212,1212,0,0,148,0,0,148
1213,1213,0,0,148,0,0,148
1214,1214,0,1,148,0,0,148
1215,1215,0,1,148,0,0,148
1216,1216,0,0,148,0,0,148
1217,1217,0,0,148,0,0,148
1218,1218,0,0,148,0,0,148
1219,1219,0,1,148,0,0,148
1220,1220,0,1,148,0,0,148
1221,1221,0,0,148,0,0,148
1222,1222,0,0,148,0,0,148
1223,1223,0,0,148,0,0,148
1224,1224,0,1,148,0,0,148
1225,1225,0,1,148,0,0,148
1226,1226,0,0,148,0,0,148
1227,1227,0,0,148,0,0,148
1228,1228,0,0,148,0,0,148
1229,1229,0,1,148,0,0,148
1230,1230,0,1,148,0,0,148
1231,1231,0,0,148,0,0,148
1232,1232,0,0,148,0,0,148
1233,1233,0,0,148,0,0,148
1234,1234,0,1,148,0,0,148
1235,1235,0,1,148,0,0,148
1236,1236,0,0,148,0,0,148
1237,1237,0,0,148,0,0,148
1238,1238,0,0,148,0,0,148
1239,1239,0,1,148,0,0,148
1240,1240,0,1,148,0,0,148
1241,1241,0,0,148,0,0,148
1242,1242,0,0,148,0,0,148
1243,1243,0,0,148,0,0,148
1244,1244,0,1,148,0,0,148
1245,1245,0,1,148,0,0,148
1246,1246,0,0,148,0,0,148
1247,1247,0,0,148,0,0,148
1248,1248,0,0,148,0,0,148
1249,1249,0,1,148,0,0,148
1250,1250,0,1,148,0,0,148
1251,1251,0,0,148,0,0,148
1252,1252,0,0,148,0,0,148
1253,1253,0,0,148,0,0,148
1254,1254,0,1,148,0,0,148
1255,1255,0,1,148,0,0,148
1256,1256,0,0,148,0,0,148
1257,1257,0,0,148,0,0,148
1258,1258,0,0,148,0,0,148
1259,1259,0,1,148,0,0,148
1260,1260,0,1,148,0,0,148
1261,1261,0,0,148,0,0,148
1262,1262,0,0,148,0,0,148
1263,1263,0,0,148,0,0,148
1264,1264,0,1,148,0,0,148
1265,1265,0,1,148,0,0,148
1266,1266,0,0,148,0,0,148
1267,1267,0,0,148,0,0,148
1268,1268,0,0,148,0,0,148
1269,1269,0,1,148,0,0,148
1270,1270,0,1,148,0,0,148
1271,1271,0,0,148,0,0,148
1272,1272,0,0,148,0,0,148
1273,1273,0,0,148,0,0,148
1274,1274,0,1,148,0,0,148
1275,1275,0,1,148,0,0,148
1276,1276,0,0,148,0,0,148
1277,1277,0,0,148,0,0,148
1278,1278,0,0,148,0,0,148
1279,1279,0,1,148,0,0,148
1280,1280,0,1,148,0,0,148
1281,1281,0,0,148,0,0,148
1282,1282,0,0,148,0,0,148
1283,1283,0,0,148,0,0,148
1284,1284,0,1,148,0,0,148
1285,1285,0,1,148,0,0,148
1286,1286,0,0,148,0,0,148
1287,1287,0,0,148,0,0,148
1288,1288,0,0,148,0,0,148
1289,1289,0,1,148,0,0,148
1290,1290,0,1,148,0,0,148
1291,1291,0,0,148,0,0,148
1292,1292,0,0,148,0,0,148
1293,1293,0,0,148,0,0,148
1294,1294,0,1,148,0,0,148
1295,1295,0,1,148,0,0,148
1296,1296,0,0,148,0,0,148
1297,1297,0,0,148,0,0,148
1298,1298,0,0,148,0,0,148
1299,1299,0,1,148,0,0,148
1300,1300,0,1,148,0,0,148
1301,1301,0,0,148,0,0,148
1302,1302,0,0,148,0,0,148
1303,1303,0,0,148,0,0,148
1304,1304,0,1,148,0,0,148
1305,1305,0,1,148,0,0,148
1306,1306,0,0,148,0,0,148
1307,1307,0,0,148,0,0,148
1308,1308,0,0,148,0,0,148
1309,1309,0,1,148,0,0,148
1310,1310,0,1,148,0,0,148
1311,1311,0,0,148,0,0,148
1312,1312,0,0,148,0,0,148
1313,1313,0,0,148,0,0,148
1314,1314,0,1,148,0,0,148
1315,1315,0,1,148,0,0,148
1316,1316,0,0,148,0,0,148
1317,1317,0,0,148,0,0,148
1318,1318,0,0,148,0,0,148
1319,1319,0,1,148,0,0,148
1320,1320,0,1,148,0,0,148
1321,1321,0,0,148,0,0,148
1322,1322,0,0,148,0,0,148
1323,1323,0,0,148,0,0,148
1324,1324,0,1,148,0,0,148
1325,1325,0,1,148,0,0,148
1326,1326,0,0,148,0,0,148
1327,1327,0,0,148,0,0,148
1328,1328,0,0,148,0,0,148
1329,1329,0,1,148,0,0,148
1330,1330,0,1,148,0,0,148
1331,1331,0,0,148,0,0,148
1332,1332,0,0,148,0,0,148
1333,1333,0,0,148,0,0,148
1334,1334,0,1,148,0,0,148
1335,1335,0,1,148,0,0,148
1336,1336,0,0,148,0,0,148
1337,1337,0,0,148,0,0,148
1338,1338,0,0,148,0,0,148
1339,1339,0,1,148,0,0,148
1340,1340,0,1,148,0,0,148
1341,1341,0,0,148,0,0,148
1342,1342,0,0,148,0,0,148
1343,1343,0,0,148,0,0,148
1344,1344,0,1,148,0,0,148
1345,1345,0,1,148,0,0,148
1346,1346,0,0,148,0,0,148
1347,1347,0,0,148,0,0,148
1348,1348,0,0,148,0,0,148
1349,1349,0,1,148,0,0,148
1350,1350,0,1,148,0,0,148
1351,1351,0,0,148,0,0,148
1352,1352,0,0,148,0,0,148
1353,1353,0,0,148,0,0,148
1354,1354,0,1,148,0,0,148
1355,1355,0,1,148,0,0,148
1356,1356,0,0,148,0,0,148
1357,1357,0,0,148,0,0,148
1358,1358,0,0,148,0,0,148
1359,1359,0,1,148,0,0,148
1360,1360,0,1,148,0,0,148
1361,1361,0,0,148,0,0,148
1362,1362,0,0,148,0,0,148
1363,1363,0,0,148,0,0,148
1364,1364,0,1,148,0,0,148
1365,1365,0,1,148,0,0,148
1366,1366,0,0,148,0,0,148
1367,1367,0,0,147,0,0,148
1368,1368,0,0,147,0,0,148
1369,1369,0,1,147,0,0,148
1370,1370,0,1,147,0,0,148
1371,1371,0,0,147,0,0,148
1372,1372,0,0,148,0,1,148
1373,1373,0,0,148,0,1,148
1374,1374,0,1,148,0,1,148
1375,1375,0,1,148,0,1,148
1376,1376,0,0,148,0,1,148
1377,1377,0,0,148,0,0,148
1378,1378,0,0,148,0,0,148
1379,1379,0,1,148,0,0,148
1380,1380,0,1,148,0,0,148
1381,1381,0,0,148,0,0,148
1382,1382,0,0,148,0,0,148
1383,1383,0,0,148,0,0,148
1384,1384,0,1,148,0,0,148
1385,1385,0,1,148,0,0,148
1386,1386,0,0,148,0,0,148
1387,1387,0,0,148,0,0,148
1388,1388,0,0,148,0,0,148
1389,1389,0,1,148,0,0,148
1390,1390,0,1,148,0,0,148
1391,1391,0,0,148,0,0,148
1392,1392,0,0,148,0,0,148
1393,1393,0,0,148,0,0,148
1394,1394,0,1,148,0,0,148
1395,1395,0,1,148,0,0,148
1396,1396,0,0,148,0,0,148
1397,1397,0,0,148,0,0,148
1398,1398,0,0,148,0,0,148
1399,1399,0,1,148,0,0,148
1400,1400,0,1,148,0,0,148
1401,1401,0,0,148,0,0,148
1402,1402,0,0,147,0,0,148
1403,1403,0,0,147,0,0,148
1404,1404,0,1,147,0,0,148
1405,1405,0,1,147,0,0,148
1406,1406,0,0,147,0,0,148
1407,1407,0,0,148,0,1,148
1408,1408,0,0,148,0,1,148
1409,1409,0,1,148,0,1,148
1410,1410,0,1,148,0,1,148
1411,1411,0,0,148,0,1,148
1412,1412,0,0,148,0,0,148
1413,1413,0,0,148,0,0,148
1414,1414,0,1,148,0,0,148
1415,1415,0,1,148,0,0,148
1416,1416,0,0,148,0,0,148
1417,1417,0,0,148,0,0,148
1418,1418,0,0,148,0,0,148
1419,1419,0,1,148,0,0,148
1420,1420,0,1,148,0,0,148
1421,1421,0,0,148,0,0,148
1422,1422,0,0,148,0,0,148
1423,1423,0,0,148,0,0,148
1424,1424,0,1,148,0,0,148
1425,1425,0,1,148,0,0,148
1426,1426,0,0,148,0,0,148
1427,1427,0,0,148,0,0,148
1428,1428,0,0,148,0,0,148
1429,1429,0,1,148,0,0,148
1430,1430,0,1,148,0,0,148
1431,1431,0,0,148,0,0,148
1432,1432,0,0,148,0,0,148
1433,1433,0,0,148,0,0,148
1434,1434,0,1,148,0,0,148
1435,1435,0,1,148,0,0,148
1436,1436,0,0,148,0,0,148
1437,1437,0,0,148,0,0,148
1438,1438,0,0,148,0,0,148
1439,1439,0,1,148,0,0,148
1440,1440,0,1,148,0,0,148
1441,1441,0,0,148,0,0,148
1442,1442,0,0,148,0,0,148
1443,1443,0,0,148,0,0,148
1444,1444,0,1,148,0,0,148
1445,1445,0,1,148,0,0,148
1446,1446,0,0,148,0,0,148
1447,1447,0,0,148,0,0,148
1448,1448,0,0,148,0,0,148
1449,1449,0,1,148,0,0,148
1450,1450,0,1,148,0,0,148
1451,1451,0,0,148,0,0,148
1452,1452,0,0,148,0,0,148
1453,1453,0,0,148,0,0,148
1454,1454,0,1,148,0,0,148
1455,1455,0,1,148,0,0,148
1456,1456,0,0,148,0,0,148
1457,1457,0,0,148,0,0,148
1458,1458,0,0,148,0,0,148
1459,1459,0,1,148,0,0,148
1460,1460,0,1,148,0,0,148
1461,1461,0,0,148,0,0,148
1462,1462,0,0,147,0,0,147
1463,1463,0,0,147,0,0,147
1464,1464,0,1,147,0,0,147
1465,1465,0,1,147,0,0,147
1466,1466,0,0,147,0,0,147
1467,1467,0,0,148,0,0,148
1468,1468,0,0,148,0,0,148
1469,1469,0,1,148,0,0,148
1470,1470,0,1,148,0,0,148
1471,1471,0,0,148,0,0,148
1472,1472,0,0,148,0,0,148
1473,1473,0,0,148,0,0,148
1474,1474,0,1,148,0,0,148
1475,1475,0,1,148,0,0,148
1476,1476,0,0,148,0,0,148
1477,1477,0,0,148,0,0,148
1478,1478,0,0,148,0,0,148
1479,1479,0,1,148,0,0,148
1480,1480,0,1,148,0,0,148
1481,1481,0,0,148,0,0,148
1482,1482,0,0,148,0,0,148
1483,1483,0,0,148,0,0,148
1484,1484,0,1,148,0,0,148
1485,1485,0,1,148,0,0,148
1486,1486,0,0,148,0,0,148
1487,1487,0,0,148,0,0,148
1488,1488,0,0,148,0,0,148
1489,1489,0,1,148,0,0,148
1490,1490,0,1,148,0,0,148
1491,1491,0,0,148,0,0,148
1492,1492,0,0,148,0,0,148
1493,1493,0,0,148,0,0,148
1494,1494,0,1,148,0,0,148
1495,1495,0,1,148,0,0,148
1496,1496,0,0,148,0,0,148
1497,1497,0,0,148,0,0,148
1498,1498,0,0,148,0,0,148
1499,1499,0,1,148,0,0,148
1500,1500,0,1,148,0,0,148
1501,1501,0,0,148,0,0,148
1502,1502,0,0,147,0,0,148
1503,1503,0,0,147,0,0,148
1504,1504,0,1,147,0,0,148
1505,1505,0,1,147,0,0,148
1506,1506,0,0,147,0,0,148
1507,1507,0,0,148,0,1,148
1508,1508,0,0,148,0,1,148
1509,1509,0,1,148,0,1,148
1510,1510,0,1,148,0,1,148
1511,1511,0,0,148,0,1,148
1512,1512,0,0,148,0,0,148
1513,1513,0,0,148,0,0,148
1514,1514,0,1,148,0,0,148
1515,1515,0,1,148,0,0,148
1516,1516,0,0,148,0,0,148
1517,1517,0,0,148,0,0,148
1518,1518,0,0,148,0,0,148
1519,1519,0,1,148,0,0,148
1520,1520,0,1,148,0,0,148
1521,1521,0,0,148,0,0,148
1522,1522,0,0,148,0,0,148
1523,1523,0,0,148,0,0,148
1524,1524,0,1,148,0,0,148
1525,1525,0,1,148,0,0,148
1526,1526,0,0,148,0,0,148
1527,1527,0,0,148,0,0,148
1528,1528,0,0,148,0,0,148
1529,1529,0,1,148,0,0,148
1530,1530,0,1,148,0,0,148
1531,1531,0,0,148,0,0,148
1532,1532,0,0,148,0,0,148
1533,1533,0,0,148,0,0,148
1534,1534,0,1,148,0,0,148
1535,1535,0,1,148,0,0,148
1536,1536,0,0,148,0,0,148
1537,1537,0,0,148,0,0,148
1538,1538,0,0,148,0,0,148
1539,1539,0,1,148,0,0,148
1540,1540,0,1,148,0,0,148
1541,1541,0,0,148,0,0,148
1542,1542,0,0,148,0,0,148
1543,1543,0,0,148,0,0,148
1544,1544,0,1,148,0,0,148
1545,1545,0,1,148,0,0,148
1546,1546,0,0,148,0,0,148
1547,1547,0,0,148,0,0,148
1548,1548,0,0,148,0,0,148
1549,1549,0,1,148,0,0,148
1550,1550,0,1,148,0,0,148
1551,1551,0,0,148,0,0,148
1552,1552,0,0,148,0,0,148
1553,1553,0,0,148,0,0,148
1554,1554,0,1,148,0,0,148
1555,1555,0,1,148,0,0,148
1556,1556,0,0,148,0,0,148
1557,1557,0,0,148,0,0,148
1558,1558,0,0,148,0,0,148
1559,1559,0,1,148,0,0,148
1560,1560,0,1,148,0,0,148
1561,1561,0,0,148,0,0,148
1562,1562,0,0,147,0,0,148
1563,1563,0,0,147,0,0,148
1564,1564,0,1,147,0,0,148
1565,1565,0,1,147,0,0,148
1566,1566,0,0,147,0,0,148
1567,1567,0,0,148,0,1,148
1568,1568,0,0,148,0,1,148
1569,1569,0,1,148,0,1,148
1570,1570,0,1,148,0,1,148
1571,1571,0,0,148,0,1,148
1572,1572,0,0,148,0,0,148
1573,1573,0,0,148,0,0,148
1574,1574,0,1,148,0,0,148
1575,1575,0,1,148,0,0,148
1576,1576,0,0,148,0,0,148
1577,1577,0,0,148,0,0,148
1578,1578,0,0,148,0,0,148
1579,1579,0,1,148,0,0,148
1580,1580,0,1,148,0,0,148
1581,1581,0,0,148,0,0,148
1582,1582,0,0,148,0,0,148
1583,1583,0,0,148,0,0,148
1584,1584,0,1,148,0,0,148
1585,1585,0,1,148,0,0,148
1586,1586,0,0,148,0,0,148
1587,1587,0,0,148,0,0,148
1588,1588,0,0,148,0,0,148
1589,1589,0,1,148,0,0,148
1590,1590,0,1,148,0,0,148
1591,1591,0,0,148,0,0,148
1592,1592,0,0,148,0,0,148
1593,1593,0,0,148,0,0,148
1594,1594,0,1,148,0,0,148
1595,1595,0,1,148,0,0,148
1596,1596,0,0,148,0,0,148
1597,1597,0,0,148,0,0,148
1598,1598,0,0,148,0,0,148
1599,1599,0,1,148,0,0,148
1600,1600,0,1,148,0,0,148
1601,1601,0,0,148,0,0,148
1602,1602,0,0,148,0,0,148
1603,1603,0,0,148,0,0,148
1604,1604,0,1,148,0,0,148
